lead_hours,model,n,pearson_r,r2,rmse_cm,mae_cm,bias_cm,rrmse_percent,skill_vs_same_lead_ridge,top5_n,top5_threshold_cm,top5_rmse_cm,rapid_rise_n,rapid_rise_threshold_cm_per_hour,rapid_rise_rmse_cm
72,persistence,8681,0.14378487295729905,-0.7242327335242491,26.86931885499337,20.987964286846726,-0.06593294428433785,168.50170748076835,-2.4291082084090014,435,39.88438844680786,50.98159510507357,430,20.457201898097995,28.487754342087545
72,ridge,8681,0.7288848807650969,0.49717750833991936,14.509954886320868,11.452219098082027,-2.8074432519325696,90.99420000219384,0.0,435,39.88438844680786,26.363898843917475,430,20.457201898097995,18.355567257518462
72,surge_mlp,8681,0.3717270079030127,-0.01946277876354996,20.660670010765674,15.750130866339024,-2.4237947747063853,129.5662980255917,-1.0274804641251607,435,39.88438844680786,45.55848465090363,430,20.457201898097995,23.864945423469248
72,era5_cnn,8681,0.7358613339605994,0.5334695615638226,13.976508931199298,11.016466397248243,-1.8223939486524727,87.64887685605129,0.07217667034758957,435,39.88438844680786,26.278523685645432,430,20.457201898097995,19.131433775759465
72,cnn,8681,0.7776932614094423,0.5502286742158251,13.723174839464143,10.868455106572469,-0.457118918278463,86.06017908329288,0.10550674791964076,435,39.88438844680786,18.544685331390877,430,20.457201898097995,15.696358752399867
72,cnn_lstm,8681,0.8304233567615137,0.6806348950632185,11.563849880288867,9.025391023841523,0.5058068133729985,72.51871401711549,0.3648551720858988,435,39.88438844680786,19.106008008405226,430,20.457201898097995,12.484922442725766
72,cnn_gru,8681,0.844104403477875,0.648072658517919,12.13906448969209,9.422341399542281,-4.9424242794549205,76.12597493710393,0.3000962619627765,435,39.88438844680786,19.6413294302538,430,20.457201898097995,15.157831175011436
72,tcn,8681,0.2875894801405228,-1.4561128767073366,32.06881226680762,25.678915460591988,-2.8130365522491485,201.1085451402533,-3.8846519744938632,435,39.88438844680786,49.1916635303645,430,20.457201898097995,32.41323659481228
72,transformer,8681,0.7414969659145166,0.5098819743686238,14.325475687406932,11.200309975742847,0.7549114682443334,89.83730204808342,0.02526630419168452,435,39.88438844680786,23.486226066921507,430,20.457201898097995,16.36997866719597
72,cnn_gru_rollout6,8681,0.8803767765496764,0.7610279961518563,10.003045100207755,7.670811094073965,-2.2484828360227884,62.73066274915649,0.52473883366042,435,39.88438844680786,17.319317291646648,430,20.457201898097995,11.699117558402166
